Project_ID,Location,Room_Type,Room_Area,Floor_Type,Ceiling_Type,Wall_Finish,Lighting_Preference,Budget_Range,Total_Cost,Project_Type,Design_Type
5975,"https://maps.google.com/?q=22.303438538743208,7.006029061654544",kitchen,1673,wooden,flat,wood paneling,chandelier,luxury,210132,industrial,
5976,"https://maps.google.com/?q=36.736406489637375,-153.391334822771",office,4913,concrete,tray,paint,recessed,luxury,487409,landscaping,
5977,"https://maps.google.com/?q=2.0018483808839846,86.5593300828487",hall,3065,marble,custom,paint,pendant,medium,481200,,classic
5978,"https://maps.google.com/?q=2.7047495636131913,-19.096027144807294",shop,1591,wooden,vaulted,stone cladding,chandelier,medium,501122,residential,
5979,"https://maps.google.com/?q=87.64927882338213,-36.39191374524995",bathroom,1777,wooden,beam,tiles,chandelier,low,422589,,rustic
5980,"https://maps.google.com/?q=-29.283691081015967,-31.457261741782304",playroom,2147,marble,vaulted,wood paneling,recessed,medium,462117,renovation,
5981,"https://maps.google.com/?q=30.63561011534952,155.1919269296476",library,4017,concrete,beam,wood paneling,warm white,luxury,214059,,transitional
5982,"https://maps.google.com/?q=-82.35963319803227,142.76481032392758",balcony,2664,vinyl,beam,wood paneling,warm white,medium,213786,commercial,
5983,"https://maps.google.com/?q=-80.77980001388704,38.47423996906096",study,2260,marble,beam,stone cladding,daylight,high,409040,,rustic
5984,"https://maps.google.com/?q=-25.60577706163589,149.3694440123266",hall,2383,wooden,tray,wood paneling,cool white,high,365106,residential,
5985,"https://maps.google.com/?q=73.71926296057805,35.34068873770494",home theater,2676,marble,tray,stone cladding,chandelier,low,476566,commercial,
5986,"https://maps.google.com/?q=-30.21353312514332,-47.378022451138634",shop,2476,marble,beam,wood paneling,daylight,luxury,591782,industrial,
5987,"https://maps.google.com/?q=-20.075574631127523,-57.54310485750999",bathroom,2833,marble,tray,stone cladding,chandelier,medium,434567,,arabic
5988,"https://maps.google.com/?q=-13.019796184732698,-97.91964583751738",living room,3483,marble,beam,tiles,warm white,high,270714,,classic
5989,"https://maps.google.com/?q=-44.46607382393528,155.97972993667804",library,2411,vinyl,beam,wallpaper,chandelier,low,103150,,modern
5990,"https://maps.google.com/?q=-78.88306209267768,-92.10603147846552",shop,1542,concrete,vaulted,wood paneling,cool white,low,321978,,transitional
5991,"https://maps.google.com/?q=-23.472343273220886,-33.248599859553366",kitchen,2557,vinyl,custom,tiles,recessed,luxury,566668,commercial,
5992,"https://maps.google.com/?q=-80.17039140413388,-25.94880349574302",balcony,2334,concrete,tray,wood paneling,warm white,high,560310,commercial,
5993,"https://maps.google.com/?q=-2.8556773349435076,152.432648021881",entryway,4543,vinyl,beam,tiles,daylight,low,259654,,industrial
5994,"https://maps.google.com/?q=-37.037830330417556,-27.329912081076287",kitchen,1317,marble,custom,wallpaper,pendant,high,441208,industrial,
5995,"https://maps.google.com/?q=-57.50762131772415,179.80737397617838",playroom,1800,concrete,tray,paint,chandelier,high,308383,industrial,
5996,"https://maps.google.com/?q=3.4864133659320657,-5.673938829600104",office,1794,tile,tray,paint,warm white,high,434487,,contemporary
5997,"https://maps.google.com/?q=-78.77881124319217,55.65727460961827",balcony,3631,marble,flat,tiles,recessed,low,294477,renovation,
5998,"https://maps.google.com/?q=-56.33297795710475,23.571112554641104",laundry room,2253,vinyl,flat,wallpaper,pendant,low,156002,residential,
5999,"https://maps.google.com/?q=-26.96793696489442,84.46256428943025",library,3667,concrete,tray,tiles,chandelier,medium,419751,industrial,
6000,"https://maps.google.com/?q=-75.57985312991941,111.70149480386175",garage,1083,concrete,tray,paint,daylight,low,567432,infrastructure,
6001,"https://maps.google.com/?q=-5.181200318954694,114.86600629615123",living room,784,marble,flat,stone cladding,warm white,high,231591,renovation,
6002,"https://maps.google.com/?q=50.053621715297226,159.16813997211364",playroom,1564,tile,beam,wallpaper,recessed,high,277904,infrastructure,
6003,"https://maps.google.com/?q=75.83994963388307,-77.67247831903047",home theater,1925,vinyl,beam,tiles,daylight,high,77662,infrastructure,
6004,"https://maps.google.com/?q=-5.53770016192064,121.59018899238913",garage,3885,tile,vaulted,stone cladding,warm white,low,131554,industrial,
6005,"https://maps.google.com/?q=-61.771114123708045,122.21334778837928",entryway,1264,tile,tray,wallpaper,chandelier,medium,528371,commercial,
6006,"https://maps.google.com/?q=-31.7368450592152,40.51725293844996",shop,765,vinyl,custom,paint,daylight,medium,375885,renovation,
6007,"https://maps.google.com/?q=-0.36290989323845224,-94.73621838745021",balcony,3124,wooden,tray,stone cladding,recessed,medium,545565,,modern
6008,"https://maps.google.com/?q=-37.89791085960445,52.26761443740841",shop,768,tile,tray,tiles,pendant,luxury,194476,renovation,
6009,"https://maps.google.com/?q=1.6545860467908398,30.815541585659247",shop,2372,tile,vaulted,wallpaper,warm white,medium,89553,landscaping,
6010,"https://maps.google.com/?q=33.818036176605816,-169.47543830117306",shop,753,vinyl,custom,wood paneling,chandelier,high,51681,industrial,
6011,"https://maps.google.com/?q=66.17211576022407,59.722589739220155",home theater,4374,concrete,vaulted,stone cladding,chandelier,low,271649,,bohemian
6012,"https://maps.google.com/?q=-33.57227962116494,89.23060639710286",study,4147,laminate,tray,stone cladding,warm white,high,508170,,industrial
6013,"https://maps.google.com/?q=59.01798220708375,115.67405858669957",study,3362,laminate,vaulted,paint,pendant,low,560930,,art deco
6014,"https://maps.google.com/?q=7.502058130577964,-71.24924084758345",office,4586,tile,custom,wallpaper,cool white,medium,104249,industrial,
6015,"https://maps.google.com/?q=-87.74657852356331,-175.3327699097204",balcony,4388,tile,beam,wood paneling,daylight,high,393041,,mid-century
6016,"https://maps.google.com/?q=-8.745223766420068,23.767868470478533",bathroom,4661,tile,flat,tiles,chandelier,high,55212,landscaping,
6017,"https://maps.google.com/?q=-48.08949017146289,-65.06143113365107",entryway,1910,laminate,tray,wallpaper,recessed,high,307455,infrastructure,
6018,"https://maps.google.com/?q=-45.9401357673767,0.9582164949322589",living room,2704,wooden,vaulted,stone cladding,recessed,low,396462,residential,
6019,"https://maps.google.com/?q=19.6558669130914,156.15035977461548",study,4993,vinyl,beam,tiles,chandelier,high,350381,commercial,
6020,"https://maps.google.com/?q=-60.2423030113301,-101.67618486668343",laundry room,2184,laminate,vaulted,tiles,chandelier,low,579260,,classic
6021,"https://maps.google.com/?q=2.7703460301514724,-97.17776039339918",garage,657,laminate,tray,wood paneling,warm white,medium,399574,landscaping,
6022,"https://maps.google.com/?q=70.0391402716736,-139.22721843791652",kitchen,4344,tile,beam,paint,daylight,luxury,565904,,vintage
6023,"https://maps.google.com/?q=-55.741897540242654,-108.46618324488989",garage,4892,marble,custom,tiles,warm white,medium,342148,commercial,
6024,"https://maps.google.com/?q=-89.3260894540079,-140.23886569621266",kitchen,2487,laminate,custom,tiles,daylight,high,354779,,transitional
6025,"https://maps.google.com/?q=-89.54633793722554,-120.55092072357485",entryway,3463,wooden,tray,tiles,chandelier,low,549442,,bohemian
6026,"https://maps.google.com/?q=6.926555069519139,-122.63078699186589",bedroom,2167,tile,beam,paint,chandelier,medium,357766,industrial,
6027,"https://maps.google.com/?q=-27.42029272415168,95.96634656165298",office,2386,wooden,tray,tiles,pendant,luxury,294187,,modern
6028,"https://maps.google.com/?q=-86.6794694236735,-179.70734501369003",living room,2473,concrete,vaulted,tiles,cool white,luxury,589455,,bohemian
6029,"https://maps.google.com/?q=37.38692902655383,127.01857398590101",bedroom,2329,marble,custom,stone cladding,warm white,medium,116588,infrastructure,
6030,"https://maps.google.com/?q=41.204294841994994,81.21278903434188",study,1691,tile,vaulted,tiles,warm white,low,68574,commercial,
6031,"https://maps.google.com/?q=44.60430089154747,132.55382521213596",bathroom,4300,concrete,beam,wallpaper,pendant,high,490242,residential,
6032,"https://maps.google.com/?q=-77.81903209088418,-176.66328856163534",bathroom,4378,concrete,tray,paint,pendant,low,534769,infrastructure,
6033,"https://maps.google.com/?q=-65.64087528820046,84.03051433574961",laundry room,3384,concrete,flat,tiles,cool white,luxury,233153,,scandinavian
6034,"https://maps.google.com/?q=79.06785809250044,73.99232642236595",garage,3389,marble,custom,stone cladding,warm white,luxury,432144,residential,
6035,"https://maps.google.com/?q=16.92540079533221,-106.82880073891607",balcony,3376,wooden,beam,wood paneling,pendant,high,115058,residential,
6036,"https://maps.google.com/?q=-37.85268668087516,97.7863037492715",hall,925,tile,flat,tiles,recessed,luxury,578933,,minimalist
6037,"https://maps.google.com/?q=-78.27630471752876,18.691168173243824",balcony,3220,laminate,beam,wallpaper,pendant,luxury,200124,landscaping,
6038,"https://maps.google.com/?q=1.8091329979394573,-84.74897755123357",hall,3634,wooden,flat,wood paneling,warm white,low,534351,commercial,
6039,"https://maps.google.com/?q=-29.548233391241503,37.921080952892424",office,4844,wooden,tray,wood paneling,warm white,luxury,283619,,arabic
6040,"https://maps.google.com/?q=69.60933018090222,120.44613229550146",bedroom,3695,laminate,vaulted,tiles,warm white,low,260616,,modern
6041,"https://maps.google.com/?q=-50.205894474948956,53.02825814277307",garage,4753,marble,custom,wallpaper,recessed,low,374906,landscaping,
6042,"https://maps.google.com/?q=1.7562547949228957,-37.50557078268085",bedroom,2147,concrete,beam,wallpaper,warm white,medium,499894,landscaping,
6043,"https://maps.google.com/?q=-87.05213158029753,153.18229137539532",gym,3070,marble,tray,paint,daylight,medium,380220,renovation,
6044,"https://maps.google.com/?q=73.92057816073537,-63.71727735606251",library,3909,tile,vaulted,paint,chandelier,high,350449,,industrial
6045,"https://maps.google.com/?q=54.07612432186306,-175.4123317367858",garage,3796,wooden,beam,paint,cool white,low,371848,industrial,
6046,"https://maps.google.com/?q=28.07002916434442,143.82667142026236",home theater,4881,vinyl,custom,stone cladding,warm white,high,297597,,modern
6047,"https://maps.google.com/?q=20.830076745059657,-146.02585756913038",hall,3251,concrete,custom,wallpaper,recessed,medium,366638,,rustic
6048,"https://maps.google.com/?q=34.81694137338131,26.30280463134457",library,2582,concrete,beam,tiles,cool white,low,380210,infrastructure,
6049,"https://maps.google.com/?q=14.831754036809386,8.338626726249089",study,3431,laminate,vaulted,tiles,warm white,medium,583034,residential,
6050,"https://maps.google.com/?q=-51.99941730830296,-113.41118775919692",balcony,3375,laminate,vaulted,tiles,recessed,luxury,259639,,mid-century
6051,"https://maps.google.com/?q=-85.27425111715534,-132.02270569981823",bedroom,3224,marble,beam,wallpaper,warm white,high,463614,infrastructure,
6052,"https://maps.google.com/?q=78.73157634183451,59.46708397606284",bathroom,2003,concrete,flat,wallpaper,daylight,luxury,574218,,rustic
6053,"https://maps.google.com/?q=-77.58055456549228,-133.5472783649755",bedroom,4984,vinyl,flat,wood paneling,daylight,high,254399,,classic
6054,"https://maps.google.com/?q=13.678284967146936,18.89975583241565",shop,4107,laminate,custom,stone cladding,pendant,high,521876,commercial,
6055,"https://maps.google.com/?q=71.3380486744332,-64.66254744420895",shop,969,tile,tray,paint,cool white,high,434798,,minimalist
6056,"https://maps.google.com/?q=-74.75317708944132,14.40210759100296",entryway,971,concrete,flat,stone cladding,recessed,luxury,471594,residential,
6057,"https://maps.google.com/?q=78.20697291506897,-87.78404724808344",library,874,wooden,beam,tiles,warm white,luxury,231386,commercial,
6058,"https://maps.google.com/?q=-5.613296967375476,-151.40071929979686",garage,2925,concrete,beam,wallpaper,cool white,low,256899,landscaping,
6059,"https://maps.google.com/?q=-77.33137159850375,-126.6539348012366",shop,4180,laminate,vaulted,wood paneling,warm white,low,544987,commercial,
6060,"https://maps.google.com/?q=32.48064015820991,-178.96439712826188",terrace,762,laminate,flat,wood paneling,cool white,high,562232,residential,
6061,"https://maps.google.com/?q=13.336171126304919,68.00886431542784",entryway,4348,concrete,flat,stone cladding,daylight,high,59110,commercial,
6062,"https://maps.google.com/?q=12.40118527666668,-34.58287570446561",kitchen,2628,concrete,custom,paint,warm white,high,523661,renovation,
6063,"https://maps.google.com/?q=-71.16008437268096,63.32888016698314",laundry room,1668,wooden,tray,wood paneling,warm white,high,356601,industrial,
6064,"https://maps.google.com/?q=-54.76641360458675,-138.50602716542053",garage,3559,marble,beam,stone cladding,recessed,low,378030,,industrial
6065,"https://maps.google.com/?q=-12.16964720803091,-85.28625395771371",entryway,4023,wooden,custom,paint,warm white,low,584824,renovation,
6066,"https://maps.google.com/?q=43.60298674631568,-30.812797362804446",garage,1789,concrete,custom,wallpaper,recessed,luxury,443155,,vintage
6067,"https://maps.google.com/?q=-72.84560645169293,-64.62735844203605",kitchen,2301,marble,tray,stone cladding,chandelier,medium,443021,,vintage
6068,"https://maps.google.com/?q=-44.90964324890095,139.72313220414134",entryway,1430,wooden,flat,wood paneling,warm white,medium,97435,,bohemian
6069,"https://maps.google.com/?q=-49.873167714414485,170.69532347747844",hall,1504,tile,vaulted,stone cladding,recessed,luxury,61468,,contemporary
6070,"https://maps.google.com/?q=47.19511708553824,76.22221336365641",laundry room,677,vinyl,vaulted,paint,pendant,low,245958,landscaping,
6071,"https://maps.google.com/?q=17.81757022635837,-152.21496209115097",home theater,1122,laminate,beam,paint,cool white,luxury,269229,infrastructure,
6072,"https://maps.google.com/?q=-79.29517436736714,129.76944300634193",terrace,4523,laminate,flat,stone cladding,daylight,low,346171,infrastructure,
6073,"https://maps.google.com/?q=-54.28085625329945,-176.22426605712414",office,2764,wooden,vaulted,paint,chandelier,medium,457029,residential,
6074,"https://maps.google.com/?q=63.09723911989016,-129.19389661282332",living room,1261,tile,custom,paint,cool white,high,117899,renovation,
6075,"https://maps.google.com/?q=-66.64333929028939,16.35145774748389",hall,1653,vinyl,tray,tiles,warm white,high,142568,commercial,
6076,"https://maps.google.com/?q=57.68969945272448,-103.93805923666172",hall,3447,concrete,beam,stone cladding,chandelier,high,562589,residential,
6077,"https://maps.google.com/?q=-37.968088667923055,162.24752787387365",home theater,4125,concrete,flat,wallpaper,cool white,high,521820,,bohemian
6078,"https://maps.google.com/?q=-61.55663178538472,82.10168370857076",entryway,4140,laminate,custom,paint,warm white,low,491639,,modern
6079,"https://maps.google.com/?q=33.234923645209534,-73.14077033707434",shop,1503,laminate,vaulted,tiles,cool white,low,242041,commercial,
6080,"https://maps.google.com/?q=-71.45321034071316,167.2728381323214",laundry room,2700,vinyl,tray,stone cladding,pendant,medium,246377,,industrial
6081,"https://maps.google.com/?q=47.20210936903254,-36.82168999559039",garage,2176,tile,flat,stone cladding,pendant,low,222033,,arabic
6082,"https://maps.google.com/?q=-87.76508045908328,-127.66858743481804",bathroom,3114,marble,custom,paint,chandelier,luxury,182354,,bohemian
6083,"https://maps.google.com/?q=-51.64018084547543,-53.10525258698539",library,4589,marble,vaulted,wood paneling,daylight,high,303129,,arabic
6084,"https://maps.google.com/?q=-50.68520928362748,151.70203923997178",terrace,4100,tile,tray,stone cladding,daylight,high,457163,commercial,
